timestamp,value
us-ok 2018-01-31T02:43:00Z,14.02
us-ok 2018-01-31T02:44:00Z,15.83
us-ok 2018-01-31T02:45:00Z,15.8
us-ok 2018-01-31T02:46:00Z,22.53
us-ok 2018-01-31T02:47:00Z,15.26
us-ok 2018-01-31T02:48:00Z,11.97
us-ok 2018-01-31T02:49:00Z,16.32
us-ok 2018-01-31T02:50:00Z,12.14
us-ok 2018-01-31T02:51:00Z,9.57
us-ok 2018-01-31T02:52:00Z,15.48
us-ok 2018-01-31T02:53:00Z,9.69
us-ok 2018-01-31T02:54:00Z,14.76
us-ok 2018-01-31T02:55:00Z,11.12
us-ok 2018-01-31T02:56:00Z,11.56
us-ok 2018-01-31T02:57:00Z,29.23
us-ok 2018-01-31T02:58:00Z,22.09
us-ok 2018-01-31T02:59:00Z,25.91
us-ok 2018-01-31T03:00:00Z,15.74
us-ok 2018-01-31T03:01:00Z,16.76
us-ok 2018-01-31T03:02:00Z,19.41
us-ok 2018-01-31T03:03:00Z,18.79
us-ok 2018-01-31T03:04:00Z,13.15
us-ok 2018-01-31T03:05:00Z,14.08
us-ok 2018-01-31T03:06:00Z,11.6
us-ok 2018-01-31T03:07:00Z,16.89
us-ok 2018-01-31T03:08:00Z,11.18
us-ok 2018-01-31T03:09:00Z,15.56
us-ok 2018-01-31T03:10:00Z,12.5
us-ok 2018-01-31T03:11:00Z,13.08
us-ok 2018-01-31T03:12:00Z,16.3
us-ok 2018-01-31T03:13:00Z,19.5
us-ok 2018-01-31T03:14:00Z,13.69
us-ok 2018-01-31T03:15:00Z,16.4
us-ok 2018-01-31T03:16:00Z,14.26
us-ok 2018-01-31T03:17:00Z,20.8
us-ok 2018-01-31T03:18:00Z,12.44
us-ok 2018-01-31T03:19:00Z,13.26
us-ok 2018-01-31T03:20:00Z,15.77
us-ok 2018-01-31T03:21:00Z,12.93
us-ok 2018-01-31T03:22:00Z,20
us-ok 2018-01-31T03:23:00Z,13.34
us-ok 2018-01-31T03:24:00Z,10.89
us-ok 2018-01-31T03:25:00Z,12.6
us-ok 2018-01-31T03:26:00Z,14.69
us-ok 2018-01-31T03:27:00Z,10.36
us-ok 2018-01-31T03:28:00Z,18.22
us-ok 2018-01-31T03:29:00Z,18.22
us-ok 2018-01-31T03:30:00Z,12.89
us-or 2018-01-31T02:10:00Z,22.82
us-or 2018-01-31T02:11:00Z,24.01
us-or 2018-01-31T02:12:00Z,23.35
us-or 2018-01-31T02:13:00Z,25.78
us-or 2018-01-31T02:14:00Z,21.79
us-or 2018-01-31T02:15:00Z,21.04
us-or 2018-01-31T02:16:00Z,27.23
us-or 2018-01-31T02:17:00Z,19.26
us-or 2018-01-31T02:18:00Z,21.13
us-or 2018-01-31T02:19:00Z,32.74
us-or 2018-01-31T02:20:00Z,27.15
us-or 2018-01-31T02:21:00Z,23.2
us-or 2018-01-31T02:22:00Z,24.83
us-or 2018-01-31T02:23:00Z,22.34
us-or 2018-01-31T02:24:00Z,24.44
us-or 2018-01-31T02:25:00Z,22.09
us-or 2018-01-31T02:26:00Z,19.83
us-or 2018-01-31T02:27:00Z,20.52
us-or 2018-01-31T02:28:00Z,21.76
us-or 2018-01-31T02:29:00Z,22.21
us-or 2018-01-31T02:30:00Z,18.21
us-or 2018-01-31T02:31:00Z,18.35
us-or 2018-01-31T02:32:00Z,18.81
us-or 2018-01-31T02:33:00Z,25.28
us-or 2018-01-31T02:34:00Z,24.03
us-or 2018-01-31T02:35:00Z,24.05
us-or 2018-01-31T02:36:00Z,23.85
us-or 2018-01-31T02:37:00Z,23.92
us-or 2018-01-31T02:38:00Z,22.42
us-or 2018-01-31T02:39:00Z,18.19
us-or 2018-01-31T02:40:00Z,19.28
us-or 2018-01-31T02:41:00Z,23.67
us-or 2018-01-31T02:42:00Z,22.37
us-or 2018-01-31T02:43:00Z,21.71
us-or 2018-01-31T02:44:00Z,17.75
us-or 2018-01-31T02:45:00Z,22.28
us-or 2018-01-31T02:46:00Z,20.22
us-or 2018-01-31T02:47:00Z,25.38
us-or 2018-01-31T02:48:00Z,23.57
us-or 2018-01-31T02:49:00Z,19.59
us-or 2018-01-31T02:50:00Z,18.8
us-or 2018-01-31T02:51:00Z,14.45
us-or 2018-01-31T02:52:00Z,19.18
us-or 2018-01-31T02:53:00Z,13.51
us-or 2018-01-31T02:54:00Z,16.87
us-or 2018-01-31T02:55:00Z,22.37
us-or 2018-01-31T02:56:00Z,17.13
us-or 2018-01-31T02:57:00Z,32.7
us-or 2018-01-31T02:58:00Z,25.89
us-or 2018-01-31T02:59:00Z,30.11
us-or 2018-01-31T03:00:00Z,23.22
us-or 2018-01-31T03:01:00Z,20.49
us-or 2018-01-31T03:02:00Z,20.78
us-or 2018-01-31T03:03:00Z,20.7
us-or 2018-01-31T03:04:00Z,21.04
us-or 2018-01-31T03:05:00Z,19.91
us-or 2018-01-31T03:06:00Z,15.61
us-or 2018-01-31T03:07:00Z,17.83
us-or 2018-01-31T03:08:00Z,24.48
us-or 2018-01-31T03:09:00Z,20.72
us-or 2018-01-31T03:10:00Z,17.6
us-or 2018-01-31T03:11:00Z,17.21
us-or 2018-01-31T03:12:00Z,17.4
us-or 2018-01-31T03:13:00Z,19.62
us-or 2018-01-31T03:14:00Z,22.13
us-or 2018-01-31T03:15:00Z,21.71
us-or 2018-01-31T03:16:00Z,17.2
us-or 2018-01-31T03:17:00Z,18.46
us-or 2018-01-31T03:18:00Z,17.79
us-or 2018-01-31T03:19:00Z,23.98
us-or 2018-01-31T03:20:00Z,17.26
us-or 2018-01-31T03:21:00Z,19.69
us-or 2018-01-31T03:22:00Z,24.27
us-or 2018-01-31T03:23:00Z,13.7
us-or 2018-01-31T03:24:00Z,17.39
us-or 2018-01-31T03:25:00Z,18.31
us-or 2018-01-31T03:26:00Z,21.27
us-or 2018-01-31T03:27:00Z,22.25
us-or 2018-01-31T03:28:00Z,20.77
us-or 2018-01-31T03:29:00Z,23.94
us-or 2018-01-31T03:30:00Z,20.58
us-pa 2018-01-31T02:10:00Z,26.99
us-pa 2018-01-31T02:11:00Z,27.8
us-pa 2018-01-31T02:12:00Z,26.91
us-pa 2018-01-31T02:13:00Z,25.23
us-pa 2018-01-31T02:14:00Z,27.39
us-pa 2018-01-31T02:15:00Z,23.54
us-pa 2018-01-31T02:16:00Z,26.42
us-pa 2018-01-31T02:17:00Z,24.79
us-pa 2018-01-31T02:18:00Z,23.56
us-pa 2018-01-31T02:19:00Z,26.04
us-pa 2018-01-31T02:20:00Z,28.84
us-pa 2018-01-31T02:21:00Z,26.87
us-pa 2018-01-31T02:22:00Z,28.54
us-pa 2018-01-31T02:23:00Z,24.58
us-pa 2018-01-31T02:24:00Z,25.83
us-pa 2018-01-31T02:25:00Z,20.86
us-pa 2018-01-31T02:26:00Z,21.56
us-pa 2018-01-31T02:27:00Z,18.19
us-pa 2018-01-31T02:28:00Z,22.25
us-pa 2018-01-31T02:29:00Z,22.27
us-pa 2018-01-31T02:30:00Z,21.31
us-pa 2018-01-31T02:31:00Z,21.27
us-pa 2018-01-31T02:32:00Z,20.88
us-pa 2018-01-31T02:33:00Z,24.8
us-pa 2018-01-31T02:34:00Z,27.01
us-pa 2018-01-31T02:35:00Z,22.85
us-pa 2018-01-31T02:36:00Z,24.11
us-pa 2018-01-31T02:37:00Z,21.26
us-pa 2018-01-31T02:38:00Z,25.74
us-pa 2018-01-31T02:39:00Z,24.62
us-pa 2018-01-31T02:40:00Z,20.87
us-pa 2018-01-31T02:41:00Z,24.28
us-pa 2018-01-31T02:42:00Z,19.67
us-pa 2018-01-31T02:43:00Z,22.77
us-pa 2018-01-31T02:44:00Z,19.09
us-pa 2018-01-31T02:45:00Z,23.02
us-pa 2018-01-31T02:46:00Z,22.31
us-pa 2018-01-31T02:47:00Z,29.93
us-pa 2018-01-31T02:48:00Z,23.2
us-pa 2018-01-31T02:49:00Z,16.54
us-pa 2018-01-31T02:50:00Z,15.22
us-pa 2018-01-31T02:51:00Z,20.9
us-pa 2018-01-31T02:52:00Z,17.38
us-pa 2018-01-31T02:53:00Z,18.18
us-pa 2018-01-31T02:54:00Z,17.29
us-pa 2018-01-31T02:55:00Z,16.24
us-pa 2018-01-31T02:56:00Z,17.52
us-pa 2018-01-31T02:57:00Z,36.63
us-pa 2018-01-31T02:58:00Z,34.02
us-pa 2018-01-31T02:59:00Z,36.46
us-pa 2018-01-31T03:00:00Z,24.67
us-pa 2018-01-31T03:01:00Z,21.22
us-pa 2018-01-31T03:02:00Z,24.82
us-pa 2018-01-31T03:03:00Z,23.63
us-pa 2018-01-31T03:04:00Z,20.39
us-pa 2018-01-31T03:05:00Z,20.1
us-pa 2018-01-31T03:06:00Z,16.47
us-pa 2018-01-31T03:07:00Z,24.35
us-pa 2018-01-31T03:08:00Z,21.82
us-pa 2018-01-31T03:09:00Z,22.13
us-pa 2018-01-31T03:10:00Z,21.02
us-pa 2018-01-31T03:11:00Z,20.43
us-pa 2018-01-31T03:12:00Z,17.86
us-pa 2018-01-31T03:13:00Z,20.26
us-pa 2018-01-31T03:14:00Z,18.18
us-pa 2018-01-31T03:15:00Z,19.42
us-pa 2018-01-31T03:16:00Z,27.81
us-pa 2018-01-31T03:17:00Z,23.18
us-pa 2018-01-31T03:18:00Z,19.11
us-pa 2018-01-31T03:19:00Z,21.6
us-pa 2018-01-31T03:20:00Z,17.95
us-pa 2018-01-31T03:21:00Z,19.77
us-pa 2018-01-31T03:22:00Z,21.61
us-pa 2018-01-31T03:23:00Z,17.03
us-pa 2018-01-31T03:24:00Z,16.63
us-pa 2018-01-31T03:25:00Z,16.94
us-pa 2018-01-31T03:26:00Z,23.9
us-pa 2018-01-31T03:27:00Z,25.12
us-pa 2018-01-31T03:28:00Z,25.34
us-pa 2018-01-31T03:29:00Z,26.91
us-pa 2018-01-31T03:30:00Z,23.14
us-ri 2018-01-31T02:10:00Z,17.66
us-ri 2018-01-31T02:11:00Z,21.14
us-ri 2018-01-31T02:12:00Z,34.81
us-ri 2018-01-31T02:13:00Z,26.14
us-ri 2018-01-31T02:14:00Z,33.33
us-ri 2018-01-31T02:15:00Z,26.2
us-ri 2018-01-31T02:16:00Z,31.22
us-ri 2018-01-31T02:17:00Z,32.49
us-ri 2018-01-31T02:18:00Z,32.24
us-ri 2018-01-31T02:19:00Z,32.13
us-ri 2018-01-31T02:20:00Z,26.17
us-ri 2018-01-31T02:21:00Z,30.04
us-ri 2018-01-31T02:22:00Z,29.83
us-ri 2018-01-31T02:23:00Z,29.49
us-ri 2018-01-31T02:24:00Z,25.8
us-ri 2018-01-31T02:25:00Z,19.18
us-ri 2018-01-31T02:26:00Z,12.27
us-ri 2018-01-31T02:27:00Z,14.34
us-ri 2018-01-31T02:28:00Z,25.24
us-ri 2018-01-31T02:29:00Z,24.64
us-ri 2018-01-31T02:30:00Z,19.8
us-ri 2018-01-31T02:31:00Z,24.14
us-ri 2018-01-31T02:32:00Z,24.24
us-ri 2018-01-31T02:33:00Z,26.7
us-ri 2018-01-31T02:34:00Z,22.8
us-ri 2018-01-31T02:35:00Z,28.7
us-ri 2018-01-31T02:36:00Z,18.18
us-ri 2018-01-31T02:37:00Z,33.86
us-ri 2018-01-31T02:38:00Z,23.34
us-ri 2018-01-31T02:39:00Z,32.66
us-ri 2018-01-31T02:40:00Z,15.17
us-ri 2018-01-31T02:41:00Z,20.13
us-ri 2018-01-31T02:42:00Z,23.21
us-ri 2018-01-31T02:43:00Z,15.62
us-ri 2018-01-31T02:44:00Z,20.86
us-ri 2018-01-31T02:45:00Z,15.25
us-ri 2018-01-31T02:46:00Z,23.17
us-ri 2018-01-31T02:47:00Z,29.39
us-ri 2018-01-31T02:48:00Z,18.93
us-ri 2018-01-31T02:49:00Z,8.75
us-ri 2018-01-31T02:50:00Z,14.96
us-ri 2018-01-31T02:51:00Z,12.1
us-ri 2018-01-31T02:52:00Z,11.56
us-ri 2018-01-31T02:53:00Z,15.66
us-ri 2018-01-31T02:54:00Z,16.66
us-ri 2018-01-31T02:55:00Z,22.08
us-ri 2018-01-31T02:56:00Z,22.57
us-ri 2018-01-31T02:57:00Z,28.66
us-ri 2018-01-31T02:58:00Z,22.56
us-ri 2018-01-31T02:59:00Z,30.89
us-ri 2018-01-31T03:00:00Z,20.68
us-ri 2018-01-31T03:01:00Z,19.96
us-ri 2018-01-31T03:02:00Z,20.6
us-ri 2018-01-31T03:03:00Z,22.91
us-ri 2018-01-31T03:04:00Z,16.29
us-ri 2018-01-31T03:05:00Z,25.26
us-ri 2018-01-31T03:06:00Z,12.17
us-ri 2018-01-31T03:07:00Z,15.98
us-ri 2018-01-31T03:08:00Z,30.54
us-ri 2018-01-31T03:09:00Z,14.5
us-ri 2018-01-31T03:10:00Z,8.92
us-ri 2018-01-31T03:11:00Z,15.39
us-ri 2018-01-31T03:12:00Z,23.77
us-ri 2018-01-31T03:13:00Z,34.51
us-ri 2018-01-31T03:14:00Z,16.74
us-ri 2018-01-31T03:15:00Z,17.47
us-ri 2018-01-31T03:16:00Z,19.29
us-ri 2018-01-31T03:17:00Z,16.25
us-ri 2018-01-31T03:18:00Z,20.67
us-ri 2018-01-31T03:19:00Z,19.38
us-ri 2018-01-31T03:20:00Z,15.87
us-ri 2018-01-31T03:21:00Z,20.06
us-ri 2018-01-31T03:22:00Z,23.97
us-ri 2018-01-31T03:23:00Z,13.91
us-ri 2018-01-31T03:24:00Z,14.64
us-ri 2018-01-31T03:25:00Z,14.85
us-ri 2018-01-31T03:26:00Z,14.29
us-ri 2018-01-31T03:27:00Z,26.19
us-ri 2018-01-31T03:28:00Z,14.15
us-ri 2018-01-31T03:29:00Z,33.44
us-ri 2018-01-31T03:30:00Z,28.25
us-sc 2018-01-31T02:10:00Z,23.96
us-sc 2018-01-31T02:11:00Z,22
us-sc 2018-01-31T02:12:00Z,20.72
us-sc 2018-01-31T02:13:00Z,21.99
us-sc 2018-01-31T02:14:00Z,17.09
us-sc 2018-01-31T02:15:00Z,17.62
us-sc 2018-01-31T02:16:00Z,21.81
us-sc 2018-01-31T02:17:00Z,18.64
us-sc 2018-01-31T02:18:00Z,15.62
us-sc 2018-01-31T02:19:00Z,18.32
us-sc 2018-01-31T02:20:00Z,22.91
us-sc 2018-01-31T02:21:00Z,16.26
us-sc 2018-01-31T02:22:00Z,15.07
us-sc 2018-01-31T02:23:00Z,14.73
us-sc 2018-01-31T02:24:00Z,19
us-sc 2018-01-31T02:25:00Z,14.53
us-sc 2018-01-31T02:26:00Z,16.76
us-sc 2018-01-31T02:27:00Z,16.63
us-sc 2018-01-31T02:28:00Z,13.53
us-sc 2018-01-31T02:29:00Z,21.1
us-sc 2018-01-31T02:30:00Z,16.96
us-sc 2018-01-31T02:31:00Z,18.29
us-sc 2018-01-31T02:32:00Z,13.18
us-sc 2018-01-31T02:33:00Z,17.95
us-sc 2018-01-31T02:34:00Z,17.57
us-sc 2018-01-31T02:35:00Z,19.12
us-sc 2018-01-31T02:36:00Z,18.14
us-sc 2018-01-31T02:37:00Z,19.2
us-sc 2018-01-31T02:38:00Z,21.77
us-sc 2018-01-31T02:39:00Z,14.94
us-sc 2018-01-31T02:40:00Z,15.25
us-sc 2018-01-31T02:41:00Z,13.07
us-sc 2018-01-31T02:42:00Z,20.7
us-sc 2018-01-31T02:43:00Z,16.11
us-sc 2018-01-31T02:44:00Z,16.32
us-sc 2018-01-31T02:45:00Z,16.03
us-sc 2018-01-31T02:46:00Z,17.7
us-sc 2018-01-31T02:47:00Z,25.27
us-sc 2018-01-31T02:48:00Z,19.01
us-sc 2018-01-31T02:49:00Z,12.5
us-sc 2018-01-31T02:50:00Z,9.72
us-sc 2018-01-31T02:51:00Z,17.01
us-sc 2018-01-31T02:52:00Z,17.76
us-sc 2018-01-31T02:53:00Z,15.71
us-sc 2018-01-31T02:54:00Z,13.65
us-sc 2018-01-31T02:55:00Z,17.67
us-sc 2018-01-31T02:56:00Z,18.86
us-sc 2018-01-31T02:57:00Z,29.96
us-sc 2018-01-31T02:58:00Z,28.6
us-sc 2018-01-31T02:59:00Z,30.53
us-sc 2018-01-31T03:00:00Z,20.99
us-sc 2018-01-31T03:01:00Z,19.48
us-sc 2018-01-31T03:02:00Z,18.51
us-sc 2018-01-31T03:03:00Z,13.1
us-sc 2018-01-31T03:04:00Z,18.09
us-sc 2018-01-31T03:05:00Z,15.79
us-sc 2018-01-31T03:06:00Z,19.02
us-sc 2018-01-31T03:07:00Z,19.58
us-sc 2018-01-31T03:08:00Z,20
us-sc 2018-01-31T03:09:00Z,18.31
us-sc 2018-01-31T03:10:00Z,15.79
us-sc 2018-01-31T03:11:00Z,13.48
us-sc 2018-01-31T03:12:00Z,12.85
us-sc 2018-01-31T03:13:00Z,18.84
us-sc 2018-01-31T03:14:00Z,14.73
us-sc 2018-01-31T03:15:00Z,14.16
us-sc 2018-01-31T03:16:00Z,22.94
us-sc 2018-01-31T03:17:00Z,14.62
us-sc 2018-01-31T03:18:00Z,12.81
us-sc 2018-01-31T03:19:00Z,15.51
us-sc 2018-01-31T03:20:00Z,13.54
us-sc 2018-01-31T03:21:00Z,13.2
us-sc 2018-01-31T03:22:00Z,15.88
us-sc 2018-01-31T03:23:00Z,11.56
us-sc 2018-01-31T03:24:00Z,12.21
us-sc 2018-01-31T03:25:00Z,13.65
us-sc 2018-01-31T03:26:00Z,17.9
us-sc 2018-01-31T03:27:00Z,15.84
us-sc 2018-01-31T03:28:00Z,15.49
us-sc 2018-01-31T03:29:00Z,24.32
us-sc 2018-01-31T03:30:00Z,20.29
us-sd 2018-01-31T02:10:00Z,31.25
us-sd 2018-01-31T02:11:00Z,20.1
us-sd 2018-01-31T02:12:00Z,20.98
us-sd 2018-01-31T02:13:00Z,19.34
us-sd 2018-01-31T02:14:00Z,8.37
us-sd 2018-01-31T02:15:00Z,22.3
us-sd 2018-01-31T02:16:00Z,18.7
us-sd 2018-01-31T02:17:00Z,19.79
us-sd 2018-01-31T02:18:00Z,34.68
us-sd 2018-01-31T02:19:00Z,26.61
us-sd 2018-01-31T02:20:00Z,24.68
us-sd 2018-01-31T02:21:00Z,17.08
us-sd 2018-01-31T02:22:00Z,12.1
us-sd 2018-01-31T02:23:00Z,17.37
us-sd 2018-01-31T02:24:00Z,30.12
us-sd 2018-01-31T02:25:00Z,15.07
us-sd 2018-01-31T02:26:00Z,14.48
us-sd 2018-01-31T02:27:00Z,10
us-sd 2018-01-31T02:28:00Z,10.26
us-sd 2018-01-31T02:29:00Z,13.63
us-sd 2018-01-31T02:30:00Z,22.69
us-sd 2018-01-31T02:31:00Z,8.77
us-sd 2018-01-31T02:32:00Z,20.57
us-sd 2018-01-31T02:33:00Z,11.87
us-sd 2018-01-31T02:34:00Z,9.73
us-sd 2018-01-31T02:35:00Z,32.46
us-sd 2018-01-31T02:36:00Z,12.24
us-sd 2018-01-31T02:37:00Z,8.1
us-sd 2018-01-31T02:38:00Z,24.98
us-sd 2018-01-31T02:39:00Z,24.59
us-sd 2018-01-31T02:40:00Z,17.62
us-sd 2018-01-31T02:41:00Z,8.32
us-sd 2018-01-31T02:42:00Z,12.74
us-sd 2018-01-31T02:43:00Z,20.04
us-sd 2018-01-31T02:44:00Z,19.63
us-sd 2018-01-31T02:45:00Z,11.56
us-sd 2018-01-31T02:46:00Z,9.8
us-sd 2018-01-31T02:47:00Z,10.53
us-sd 2018-01-31T02:48:00Z,12.38
us-sd 2018-01-31T02:49:00Z,20.46
us-sd 2018-01-31T02:50:00Z,17.59
us-sd 2018-01-31T02:51:00Z,16.78
us-sd 2018-01-31T02:52:00Z,15.71
us-sd 2018-01-31T02:53:00Z,15.11
us-sd 2018-01-31T02:54:00Z,13.33
us-sd 2018-01-31T02:55:00Z,20.58
us-sd 2018-01-31T02:56:00Z,19.03
us-sd 2018-01-31T02:57:00Z,21.28
us-sd 2018-01-31T02:58:00Z,26.41
us-sd 2018-01-31T02:59:00Z,21
us-sd 2018-01-31T03:00:00Z,12.23
us-sd 2018-01-31T03:01:00Z,25.01
us-sd 2018-01-31T03:02:00Z,22.15
us-sd 2018-01-31T03:03:00Z,27.14
us-sd 2018-01-31T03:04:00Z,14
us-sd 2018-01-31T03:05:00Z,15.77
us-sd 2018-01-31T03:06:00Z,13.83
us-sd 2018-01-31T03:07:00Z,18.5
us-sd 2018-01-31T03:08:00Z,18.37
us-sd 2018-01-31T03:09:00Z,4.07
us-sd 2018-01-31T03:10:00Z,19.53
us-sd 2018-01-31T03:11:00Z,10.96
us-sd 2018-01-31T03:12:00Z,25.22
us-sd 2018-01-31T03:13:00Z,6.06
us-sd 2018-01-31T03:14:00Z,24.05
us-sd 2018-01-31T03:15:00Z,11.72
us-sd 2018-01-31T03:16:00Z,24.43
us-sd 2018-01-31T03:17:00Z,14.47
us-sd 2018-01-31T03:18:00Z,18.75
us-sd 2018-01-31T03:19:00Z,23.73
us-sd 2018-01-31T03:20:00Z,13.46
us-sd 2018-01-31T03:21:00Z,18.79
us-sd 2018-01-31T03:22:00Z,29.51
us-sd 2018-01-31T03:23:00Z,26.26
us-sd 2018-01-31T03:24:00Z,12.15
us-sd 2018-01-31T03:25:00Z,24.78
us-sd 2018-01-31T03:26:00Z,14.55
us-sd 2018-01-31T03:27:00Z,14.43
us-sd 2018-01-31T03:28:00Z,19.09
us-sd 2018-01-31T03:29:00Z,35.46
us-sd 2018-01-31T03:30:00Z,8.62
us-tn 2018-01-31T02:10:00Z,21.36
us-tn 2018-01-31T02:11:00Z,21.92
us-tn 2018-01-31T02:12:00Z,17.53
us-tn 2018-01-31T02:13:00Z,18.17
us-tn 2018-01-31T02:14:00Z,20.44
us-tn 2018-01-31T02:15:00Z,18.08
us-tn 2018-01-31T02:16:00Z,17.87
us-tn 2018-01-31T02:17:00Z,16.91
us-tn 2018-01-31T02:18:00Z,19.7
us-tn 2018-01-31T02:19:00Z,19.1
us-tn 2018-01-31T02:20:00Z,21.66
us-tn 2018-01-31T02:21:00Z,17.49
us-tn 2018-01-31T02:22:00Z,15.79
us-tn 2018-01-31T02:23:00Z,15.5
us-tn 2018-01-31T02:24:00Z,20.14
us-tn 2018-01-31T02:25:00Z,16.24
us-tn 2018-01-31T02:26:00Z,13.87
us-tn 2018-01-31T02:27:00Z,15.77
us-tn 2018-01-31T02:28:00Z,16.24
us-tn 2018-01-31T02:29:00Z,18
us-tn 2018-01-31T02:30:00Z,12.94
us-tn 2018-01-31T02:31:00Z,16.59
us-tn 2018-01-31T02:32:00Z,17.41
us-tn 2018-01-31T02:33:00Z,18.18
us-tn 2018-01-31T02:34:00Z,18.71
us-tn 2018-01-31T02:35:00Z,21.02
us-tn 2018-01-31T02:36:00Z,18.06
us-tn 2018-01-31T02:37:00Z,19.09
us-tn 2018-01-31T02:38:00Z,17.96
us-tn 2018-01-31T02:39:00Z,16.68
us-tn 2018-01-31T02:40:00Z,15.39
us-tn 2018-01-31T02:41:00Z,16.39
us-tn 2018-01-31T02:42:00Z,15.06
us-tn 2018-01-31T02:43:00Z,21.48
us-tn 2018-01-31T02:44:00Z,16.1
us-tn 2018-01-31T02:45:00Z,17.01
us-tn 2018-01-31T02:46:00Z,16.84
us-tn 2018-01-31T02:47:00Z,23.31
us-tn 2018-01-31T02:48:00Z,17.19
us-tn 2018-01-31T02:49:00Z,14.05
us-tn 2018-01-31T02:50:00Z,13.16
us-tn 2018-01-31T02:51:00Z,15.32
us-tn 2018-01-31T02:52:00Z,14.62
us-tn 2018-01-31T02:53:00Z,13.51
us-tn 2018-01-31T02:54:00Z,13.9
us-tn 2018-01-31T02:55:00Z,14.14
us-tn 2018-01-31T02:56:00Z,14.54
us-tn 2018-01-31T02:57:00Z,29.19
us-tn 2018-01-31T02:58:00Z,21.72
us-tn 2018-01-31T02:59:00Z,27.93
us-tn 2018-01-31T03:00:00Z,19.5
us-tn 2018-01-31T03:01:00Z,19.82
us-tn 2018-01-31T03:02:00Z,18.59
us-tn 2018-01-31T03:03:00Z,16.79
us-tn 2018-01-31T03:04:00Z,16.55
us-tn 2018-01-31T03:05:00Z,16.77
us-tn 2018-01-31T03:06:00Z,16.99
us-tn 2018-01-31T03:07:00Z,18.52
us-tn 2018-01-31T03:08:00Z,18.31
us-tn 2018-01-31T03:09:00Z,15.56
us-tn 2018-01-31T03:10:00Z,15.34
us-tn 2018-01-31T03:11:00Z,19.11
us-tn 2018-01-31T03:12:00Z,15.15
us-tn 2018-01-31T03:13:00Z,17.68
us-tn 2018-01-31T03:14:00Z,14.8
us-tn 2018-01-31T03:15:00Z,16.77
us-tn 2018-01-31T03:16:00Z,15.83
us-tn 2018-01-31T03:17:00Z,16.48
us-tn 2018-01-31T03:18:00Z,13.79
us-tn 2018-01-31T03:19:00Z,18.62
us-tn 2018-01-31T03:20:00Z,15.86
us-tn 2018-01-31T03:21:00Z,14.98
us-tn 2018-01-31T03:22:00Z,16.88
us-tn 2018-01-31T03:23:00Z,15.69
us-tn 2018-01-31T03:24:00Z,12.37
us-tn 2018-01-31T03:25:00Z,15.48
us-tn 2018-01-31T03:26:00Z,15.33
us-tn 2018-01-31T03:27:00Z,20.87
us-tn 2018-01-31T03:28:00Z,17.84
us-tn 2018-01-31T03:29:00Z,20.33
us-tn 2018-01-31T03:30:00Z,21.93
us-tx 2018-01-31T02:10:00Z,20.09
us-tx 2018-01-31T02:11:00Z,20.12
us-tx 2018-01-31T02:12:00Z,18.53
us-tx 2018-01-31T02:13:00Z,18.08
us-tx 2018-01-31T02:14:00Z,17.73
us-tx 2018-01-31T02:15:00Z,17.92
us-tx 2018-01-31T02:16:00Z,14.7
us-tx 2018-01-31T02:17:00Z,16.01
us-tx 2018-01-31T02:18:00Z,17.53
us-tx 2018-01-31T02:19:00Z,20.32
us-tx 2018-01-31T02:20:00Z,19.36
us-tx 2018-01-31T02:21:00Z,18.29
us-tx 2018-01-31T02:22:00Z,16.24
us-tx 2018-01-31T02:23:00Z,15.75
us-tx 2018-01-31T02:24:00Z,19.28
us-tx 2018-01-31T02:25:00Z,15.25
us-tx 2018-01-31T02:26:00Z,15.31
us-tx 2018-01-31T02:27:00Z,14.14
us-tx 2018-01-31T02:28:00Z,16.52
us-tx 2018-01-31T02:29:00Z,14.63
us-tx 2018-01-31T02:30:00Z,16.17
us-tx 2018-01-31T02:31:00Z,14.78
us-tx 2018-01-31T02:32:00Z,16.12
us-tx 2018-01-31T02:33:00Z,14.62
us-tx 2018-01-31T02:34:00Z,18.35
us-tx 2018-01-31T02:35:00Z,15.97
us-tx 2018-01-31T02:36:00Z,16.77
us-tx 2018-01-31T02:37:00Z,16.53
us-tx 2018-01-31T02:38:00Z,14.97
us-tx 2018-01-31T02:39:00Z,14.63
us-tx 2018-01-31T02:40:00Z,16.9
us-tx 2018-01-31T02:41:00Z,15.45
us-tx 2018-01-31T02:42:00Z,16.51
us-tx 2018-01-31T02:43:00Z,16.19
us-tx 2018-01-31T02:44:00Z,15.6
us-tx 2018-01-31T02:45:00Z,15.69
us-tx 2018-01-31T02:46:00Z,18.04
us-tx 2018-01-31T02:47:00Z,20.16
us-tx 2018-01-31T02:48:00Z,15.08
us-tx 2018-01-31T02:49:00Z,13.02
us-tx 2018-01-31T02:50:00Z,10.79
us-tx 2018-01-31T02:51:00Z,15.48
us-tx 2018-01-31T02:52:00Z,14.72
us-tx 2018-01-31T02:53:00Z,11.58
us-tx 2018-01-31T02:54:00Z,14.04
us-tx 2018-01-31T02:55:00Z,12.67
us-tx 2018-01-31T02:56:00Z,14.11
us-tx 2018-01-31T02:57:00Z,23.34
us-tx 2018-01-31T02:58:00Z,23.32
us-tx 2018-01-31T02:59:00Z,24.14
us-tx 2018-01-31T03:00:00Z,16.83
us-tx 2018-01-31T03:01:00Z,18.3
us-tx 2018-01-31T03:02:00Z,16.34
